x,y,z
-937.03,19.00,-787.38
-907.79,17.00,-787.38
-878.55,16.00,-787.38
-849.32,17.00,-787.38
-820.08,16.00,-787.38
-790.84,14.00,-787.38
-761.61,13.00,-787.38
-732.37,12.00,-787.38
-703.13,12.00,-787.38
-673.90,13.00,-787.38
-644.66,13.00,-787.38
-615.42,12.00,-787.38
-586.19,13.00,-787.38
-556.95,13.00,-787.38
-527.71,11.00,-787.38
-498.48,11.00,-787.38
-469.24,11.00,-787.38
-440.00,10.00,-787.38
-410.77,10.00,-787.38
-381.53,11.00,-787.38
-352.29,12.00,-787.38
-323.06,13.00,-787.38
-293.82,12.00,-787.38
-264.58,11.00,-787.38
-235.35,11.00,-787.38
-206.11,10.00,-787.38
-176.87,10.00,-787.38
-147.64,10.00,-787.38
-118.40,9.00,-787.38
-89.16,11.00,-787.38
-59.93,14.00,-787.38
-30.69,15.00,-787.38
-1.45,15.00,-787.38
27.78,14.00,-787.38
57.02,14.00,-787.38
86.26,13.00,-787.38
115.49,14.00,-787.38
144.73,14.00,-787.38
173.97,14.00,-787.38
203.20,15.00,-787.38
232.44,15.00,-787.38
261.68,15.00,-787.38
290.91,17.00,-787.38
320.15,18.00,-787.38
349.39,17.00,-787.38
378.62,16.00,-787.38
407.86,16.00,-787.38
437.10,16.00,-787.38
466.33,16.00,-787.38
495.57,15.00,-787.38
524.81,14.00,-787.38
554.04,10.00,-787.38
583.28,9.00,-787.38
612.52,10.00,-787.38
641.75,10.00,-787.38
670.99,10.00,-787.38
700.23,9.00,-787.38
729.46,9.00,-787.38
758.70,9.00,-787.38
787.94,11.00,-787.38
817.17,11.00,-787.38
846.41,11.00,-787.38
875.65,11.00,-787.38
904.88,12.00,-787.38
934.12,14.00,-787.38
963.36,17.00,-787.38
992.59,18.00,-787.38
-1024.74,20.00,-757.38
-995.50,21.00,-757.38
-966.26,22.00,-757.38
-937.03,21.00,-757.38
-907.79,18.00,-757.38
-878.55,16.00,-757.38
-849.32,17.00,-757.38
-820.08,16.00,-757.38
-790.84,13.00,-757.38
-761.61,12.00,-757.38
-732.37,12.00,-757.38
-703.13,12.00,-757.38
-673.90,13.00,-757.38
-644.66,13.00,-757.38
-615.42,13.00,-757.38
-586.19,14.00,-757.38
-556.95,14.00,-757.38
-527.71,11.00,-757.38
-498.48,11.00,-757.38
-469.24,11.00,-757.38
-440.00,10.00,-757.38
-410.77,11.00,-757.38
-381.53,13.00,-757.38
-352.29,14.00,-757.38
-323.06,13.00,-757.38
-293.82,13.00,-757.38
-264.58,12.00,-757.38
-235.35,12.00,-757.38
-206.11,11.00,-757.38
-176.87,11.00,-757.38
-147.64,10.00,-757.38
-118.40,10.00,-757.38
-89.16,11.00,-757.38
-59.93,14.00,-757.38
-30.69,15.00,-757.38
-1.45,16.00,-757.38
27.78,16.00,-757.38
57.02,15.00,-757.38
86.26,14.00,-757.38
115.49,14.00,-757.38
144.73,13.00,-757.38
173.97,14.00,-757.38
203.20,14.00,-757.38
232.44,15.00,-757.38
261.68,15.00,-757.38
290.91,16.00,-757.38
320.15,16.00,-757.38
349.39,15.00,-757.38
378.62,14.00,-757.38
407.86,15.00,-757.38
437.10,16.00,-757.38
466.33,16.00,-757.38
495.57,15.00,-757.38
524.81,15.00,-757.38
554.04,12.00,-757.38
583.28,9.00,-757.38
612.52,8.00,-757.38
641.75,9.00,-757.38
670.99,10.00,-757.38
700.23,10.00,-757.38
729.46,10.00,-757.38
758.70,10.00,-757.38
787.94,12.00,-757.38
817.17,12.00,-757.38
846.41,12.00,-757.38
875.65,12.00,-757.38
904.88,13.00,-757.38
934.12,16.00,-757.38
963.36,18.00,-757.38
992.59,18.00,-757.38
-1024.74,20.00,-727.38
-995.50,21.00,-727.38
-966.26,22.00,-727.38
-937.03,21.00,-727.38
-907.79,20.00,-727.38
-878.55,19.00,-727.38
-849.32,20.00,-727.38
-820.08,17.00,-727.38
-790.84,13.00,-727.38
-761.61,13.00,-727.38
-732.37,14.00,-727.38
-703.13,15.00,-727.38
-673.90,15.00,-727.38
-644.66,13.00,-727.38
-615.42,13.00,-727.38
-586.19,13.00,-727.38
-556.95,13.00,-727.38
-527.71,12.00,-727.38
-498.48,11.00,-727.38
-469.24,11.00,-727.38
-440.00,10.00,-727.38
-410.77,10.00,-727.38
-381.53,14.00,-727.38
-352.29,14.00,-727.38
-323.06,14.00,-727.38
-293.82,13.00,-727.38
-264.58,13.00,-727.38
-235.35,13.00,-727.38
-206.11,13.00,-727.38
-176.87,12.00,-727.38
-147.64,12.00,-727.38
-118.40,12.00,-727.38
-89.16,13.00,-727.38
-59.93,13.00,-727.38
-30.69,14.00,-727.38
-1.45,17.00,-727.38
27.78,17.00,-727.38
57.02,15.00,-727.38
86.26,16.00,-727.38
115.49,15.00,-727.38
144.73,14.00,-727.38
173.97,15.00,-727.38
203.20,15.00,-727.38
232.44,16.00,-727.38
261.68,15.00,-727.38
290.91,15.00,-727.38
320.15,15.00,-727.38
349.39,16.00,-727.38
378.62,15.00,-727.38
407.86,15.00,-727.38
437.10,15.00,-727.38
466.33,15.00,-727.38
495.57,14.00,-727.38
524.81,16.00,-727.38
554.04,13.00,-727.38
583.28,11.00,-727.38
612.52,9.00,-727.38
641.75,9.00,-727.38
670.99,10.00,-727.38
700.23,12.00,-727.38
729.46,12.00,-727.38
758.70,12.00,-727.38
787.94,14.00,-727.38
817.17,14.00,-727.38
846.41,13.00,-727.38
875.65,14.00,-727.38
904.88,15.00,-727.38
934.12,18.00,-727.38
963.36,18.00,-727.38
992.59,17.00,-727.38
-1024.74,21.00,-697.38
-995.50,21.00,-697.38
-966.26,21.00,-697.38
-937.03,19.00,-697.38
-907.79,19.00,-697.38
-878.55,21.00,-697.38
-849.32,21.00,-697.38
-820.08,18.00,-697.38
-790.84,15.00,-697.38
-761.61,15.00,-697.38
-732.37,16.00,-697.38
-703.13,18.00,-697.38
-673.90,17.00,-697.38
-644.66,15.00,-697.38
-615.42,14.00,-697.38
-586.19,13.00,-697.38
-556.95,13.00,-697.38
-527.71,12.00,-697.38
-498.48,12.00,-697.38
-469.24,11.00,-697.38
-440.00,11.00,-697.38
-410.77,12.00,-697.38
-381.53,14.00,-697.38
-352.29,15.00,-697.38
-323.06,14.00,-697.38
-293.82,12.00,-697.38
-264.58,12.00,-697.38
-235.35,12.00,-697.38
-206.11,13.00,-697.38
-176.87,14.00,-697.38
-147.64,15.00,-697.38
-118.40,14.00,-697.38
-89.16,14.00,-697.38
-59.93,13.00,-697.38
-30.69,14.00,-697.38
-1.45,16.00,-697.38
27.78,16.00,-697.38
57.02,16.00,-697.38
86.26,16.00,-697.38
115.49,16.00,-697.38
144.73,16.00,-697.38
173.97,16.00,-697.38
203.20,17.00,-697.38
232.44,16.00,-697.38
261.68,15.00,-697.38
290.91,16.00,-697.38
320.15,16.00,-697.38
349.39,17.00,-697.38
378.62,17.00,-697.38
407.86,15.00,-697.38
437.10,15.00,-697.38
466.33,14.00,-697.38
495.57,14.00,-697.38
524.81,15.00,-697.38
554.04,14.00,-697.38
583.28,12.00,-697.38
612.52,10.00,-697.38
641.75,10.00,-697.38
670.99,11.00,-697.38
700.23,13.00,-697.38
729.46,13.00,-697.38
758.70,14.00,-697.38
787.94,14.00,-697.38
817.17,13.00,-697.38
846.41,12.00,-697.38
875.65,13.00,-697.38
904.88,16.00,-697.38
934.12,17.00,-697.38
963.36,17.00,-697.38
