x,y,z
454.74,55.00,-673.53
483.98,57.00,-673.53
513.22,58.00,-673.53
542.47,58.00,-673.53
571.71,58.00,-673.53
600.96,58.00,-673.53
630.20,58.00,-673.53
659.44,58.00,-673.53
688.69,58.00,-673.53
717.93,59.00,-673.53
747.18,60.00,-673.53
776.42,61.00,-673.53
805.66,61.00,-673.53
834.91,63.00,-673.53
864.15,64.00,-673.53
893.39,64.00,-673.53
922.64,63.00,-673.53
951.88,63.00,-673.53
981.13,65.00,-673.53
-1007.46,33.00,-643.53
-978.21,34.00,-643.53
-948.97,35.00,-643.53
-919.73,35.00,-643.53
-890.48,34.00,-643.53
-861.24,33.00,-643.53
-831.99,34.00,-643.53
-802.75,34.00,-643.53
-773.51,35.00,-643.53
-744.26,35.00,-643.53
-715.02,37.00,-643.53
-685.77,37.00,-643.53
-656.53,37.00,-643.53
-627.29,38.00,-643.53
-598.04,38.00,-643.53
-568.80,39.00,-643.53
-539.56,40.00,-643.53
-510.31,42.00,-643.53
-481.07,44.00,-643.53
-451.82,44.00,-643.53
-422.58,44.00,-643.53
-393.34,43.00,-643.53
-364.09,43.00,-643.53
-334.85,44.00,-643.53
-305.60,44.00,-643.53
-276.36,42.00,-643.53
-247.12,42.00,-643.53
-217.87,43.00,-643.53
-188.63,46.00,-643.53
-159.39,49.00,-643.53
-130.14,49.00,-643.53
-100.90,48.00,-643.53
-71.65,47.00,-643.53
-42.41,50.00,-643.53
-13.17,52.00,-643.53
16.08,51.00,-643.53
45.32,51.00,-643.53
74.57,52.00,-643.53
103.81,53.00,-643.53
133.05,52.00,-643.53
162.30,52.00,-643.53
191.54,53.00,-643.53
220.79,53.00,-643.53
250.03,52.00,-643.53
279.27,52.00,-643.53
308.52,53.00,-643.53
337.76,54.00,-643.53
367.00,55.00,-643.53
396.25,55.00,-643.53
425.49,54.00,-643.53
454.74,55.00,-643.53
483.98,57.00,-643.53
513.22,58.00,-643.53
542.47,58.00,-643.53
571.71,58.00,-643.53
600.96,58.00,-643.53
630.20,58.00,-643.53
659.44,58.00,-643.53
688.69,58.00,-643.53
717.93,59.00,-643.53
747.18,60.00,-643.53
776.42,61.00,-643.53
805.66,61.00,-643.53
834.91,63.00,-643.53
864.15,64.00,-643.53
893.39,64.00,-643.53
922.64,63.00,-643.53
951.88,63.00,-643.53
981.13,65.00,-643.53
-1007.46,36.00,-613.53
-978.21,38.00,-613.53
-948.97,39.00,-613.53
-919.73,38.00,-613.53
-890.48,36.00,-613.53
-861.24,34.00,-613.53
-831.99,33.00,-613.53
-802.75,34.00,-613.53
-773.51,35.00,-613.53
-744.26,37.00,-613.53
-715.02,38.00,-613.53
-685.77,39.00,-613.53
-656.53,38.00,-613.53
-627.29,38.00,-613.53
-598.04,40.00,-613.53
-568.80,39.00,-613.53
-539.56,39.00,-613.53
-510.31,39.00,-613.53
